Country,Job Title,Age,Quantity,Percentage
Ireland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),38.0,1,0.001046
Ireland,Data Acquisition Technician,37.0,1,0.001046
Ireland,Data Architect,35.0,1,0.001046
Ireland,Data Communications Analyst,35.5,2,0.002092
Ireland,Data Control Clerk Supervisor,41.0,1,0.001046
Ireland,Data Input Clerk,25.0,1,0.001046
Ireland,Data Management Associate,45.0,2,0.002092
Ireland,Data Miner,49.0,1,0.001046
Ireland,Data Processing Auditor,51.5,2,0.002092
Ireland,Data Processing Consultant,52.0,2,0.002092
Ireland,Data Processing Manager,33.0,1,0.001046
Ireland,Data Processing Mechanic,27.0,1,0.001046
Ireland,Data Processing Systems Analyst,37.0,2,0.002092
Ireland,Data Processing Systems Project Planner,42.0,1,0.001046
Ireland,Data Scientist,38.0,1,0.001046
Ireland,Data Security Administrator,44.0,1,0.001046
Ireland,Data Specialist,45.0,1,0.001046
Ireland,Data Systems Manager,42.0,2,0.002092
Ireland,Data Warehouse Analyst,29.0,1,0.001046
Ireland,Data Warehousing Manager,30.0,1,0.001046
Ireland,Data Warehousing Specialist,42.0,1,0.001046
Ireland,Database Administration Associate,62.0,1,0.001046
Ireland,Database Architect,46.0,1,0.001046
Ireland,Database Consultant,22.0,1,0.001046
Ireland,Database Designer,29.0,1,0.001046
Ireland,Database Modeler,29.0,2,0.002092
Ireland,Database Security Administrator,16.0,1,0.001046
Ireland,Database Tester,31.0,2,0.002092
Ireland,Electronic Data Processing Auditor (EDP Auditor),35.0,1,0.001046
Ireland,Geographic Information Systems Data Manager (GIS Data Manager),33.0,2,0.002092
Ireland,Geographic Information Systems Data Specialist (GIS Data Specialist),45.0,1,0.001046
Ireland,Geographic Information Systems Database Administrator (GIS Database Administrator),32.5,2,0.002092
Ireland,LiDAR Data Analyst,28.0,1,0.001046
Ireland,No job,37.11904761904762,42,0.04393199999999996
Ireland,"Operations Officer, Afloat (Naval Tactical Data Systems)",27.0,1,0.001046
Ireland,Oracle Database Administrator (Oracle DBA),29.0,1,0.001046
Ireland,Reference Data Expert,44.0,1,0.001046
Ireland,SQL Database Administrator,32.0,1,0.001046
Italy,Automatic Data Processing Customer Liaison (ADP Customer Liaison),40.7,10,0.13229000000000002
Italy,Automatic Data Processing Planner,45.857142857142854,7,0.092603
Italy,Automatic Data Processing Planner (ADP Planner),41.333333333333336,9,0.11906100000000001
Italy,Automatic Data Processing Systems Security Specialist (ADP Systems Security),42.875,8,0.10583200000000001
Italy,Business Database Analyst,29.0,1,0.013229
Italy,Clinical Data Abstractor,49.0,1,0.013229
Italy,Clinical Data Analyst,39.0,1,0.013229
Italy,Clinical Data Associate,36.0,2,0.026458
Italy,Clinical Data Coordinator,45.0,1,0.013229
Italy,Clinical Data Management Associate Director,52.0,1,0.013229
Italy,Clinical Data Management Manager (CDM Manager),35.0,3,0.039687
Italy,Clinical Data Specialist,29.0,2,0.026458
Italy,Computer or Data Processing Systems Consultant,34.57142857142857,7,0.092603
Italy,Customer Data Technician,46.0,1,0.013229
Italy,Data Acquisition Technician,44.0,2,0.026458
Italy,Data Administrator,36.61538461538461,13,0.171977
Italy,Data Analysis Assistant,55.0,1,0.013229
Italy,Data Analyst,22.5,2,0.026458
Italy,Data Architect,42.18181818181818,11,0.145519
Italy,Data Base Design Analyst,42.77777777777778,9,0.11906100000000001
Italy,Data Capture Clerk,47.333333333333336,3,0.039687
Italy,Data Center Operator,42.0,1,0.013229
Italy,Data Coder Operator,33.2,5,0.066145
Italy,Data Collection Technician,43.0,1,0.013229
Italy,Data Collector,35.0,2,0.026458
Italy,Data Communications Analyst,41.666666666666664,9,0.11906100000000001
Italy,Data Communications Software Consultant,42.4,5,0.066145
Italy,Data Communications Technician,55.0,1,0.013229
Italy,Data Compiler,44.333333333333336,3,0.039687
Italy,Data Control Assistant,26.0,2,0.026458
Italy,Data Control Clerk Supervisor,38.0,2,0.026458
Italy,Data Conversion Operator,63.0,1,0.013229
Italy,Data Coordinator,37.9,10,0.13229000000000002
Italy,Data Entry Associate,48.0,1,0.013229
Italy,Data Entry Clerk,38.333333333333336,3,0.039687
Italy,Data Entry Machine Operator,63.0,1,0.013229
Italy,Data Entry Operator,43.0,1,0.013229
Italy,Data Entry Representative,39.0,3,0.039687
Italy,Data Entry Specialist,51.0,1,0.013229
Italy,Data Entry Supervisor,51.0,3,0.039687
Italy,Data Examination Clerk,29.0,1,0.013229
Italy,Data Input Clerk,43.0,4,0.052916
Italy,Data Management Associate,40.5,6,0.079374
Italy,Data Management Information Technology Specialist,43.0,9,0.11906100000000001
Italy,Data Manager,40.75,4,0.052916
Italy,Data Miner,36.642857142857146,14,0.18520599999999998
Italy,Data Modeler,27.0,1,0.013229
Italy,Data Modeling Specialist,40.92307692307692,13,0.171977
Italy,Data Officer,37.06666666666667,15,0.19843499999999997
Italy,Data Operations Director,36.5,4,0.052916
Italy,Data Processing Auditor,41.46153846153846,13,0.171977
Italy,Data Processing Auxiliary Equipment Operator,40.0,1,0.013229
Italy,Data Processing Consultant,43.75,4,0.052916
Italy,Data Processing Control Clerk,44.5,2,0.026458
Italy,Data Processing Manager,38.6,5,0.066145
Italy,Data Processing Services Sales Representative,53.0,1,0.013229
Italy,Data Processing Supervisor,40.0,1,0.013229
Italy,Data Processing Systems Analyst,35.22222222222222,9,0.11906100000000001
Italy,Data Processing Systems Project Planner,35.9,10,0.13229000000000002
Italy,Data Processor,45.0,3,0.039687
Italy,Data Reduction Technician,28.0,1,0.013229
Italy,Data Sciences Director,30.5,2,0.026458
Italy,Data Scientist,34.333333333333336,12,0.158748
Italy,Data Security Administrator,49.333333333333336,3,0.039687
Italy,Data Security Analyst,44.333333333333336,6,0.079374
Italy,Data Specialist,34.0,1,0.013229
Italy,Data Storage Specialist,38.333333333333336,12,0.158748
Italy,Data Systems Manager,44.0,8,0.10583200000000001
Italy,Data Technician,62.0,1,0.013229
Italy,Data Transcriber,55.0,1,0.013229
Italy,Data Typist,52.0,3,0.039687
Italy,Data Warehouse Analyst,42.75,8,0.10583200000000001
Italy,Data Warehouse Architect,40.42857142857143,14,0.18520599999999998
Italy,Data Warehouse Developer,40.714285714285715,7,0.092603
Italy,Data Warehouse Specialist,38.22222222222222,9,0.11906100000000001
Italy,Data Warehousing Engineer,42.25,8,0.10583200000000001
Italy,Data Warehousing Manager,41.0,13,0.171977
Italy,Data Warehousing Specialist,43.44444444444444,9,0.11906100000000001
Italy,Database Administration Associate,38.166666666666664,6,0.079374
Italy,Database Administration Manager,35.166666666666664,12,0.158748
Italy,Database Administration Project Manager,46.0,1,0.013229
Italy,Database Administrator (DBA),46.0,1,0.013229
Italy,Database Analyst,29.666666666666668,3,0.039687
Italy,Database Architect,39.333333333333336,15,0.19843499999999997
Italy,Database Consultant,43.54545454545455,11,0.145519
Italy,Database Coordinator,44.2,5,0.066145
Italy,Database Design Analyst,39.75,8,0.10583200000000001
Italy,Database Designer,39.111111111111114,9,0.11906100000000001
Italy,Database Developer,35.5,2,0.026458
Italy,Database Development Project Manager,42.0,2,0.026458
Italy,Database Development and Administration Project Manager,44.7,10,0.13229000000000002
Italy,Database Engineer,38.5,8,0.10583200000000001
Italy,Database Management System Specialist (DBMS Specialist),43.0,10,0.13229000000000002
Italy,Database Manager,41.375,8,0.10583200000000001
Italy,Database Marketing Analyst,41.142857142857146,7,0.092603
Italy,Database Modeler,45.166666666666664,6,0.079374
Italy,Database Programmer,42.5,2,0.026458
Italy,Database Security Administrator,42.27272727272727,11,0.145519
Italy,Database Security Expert,37.888888888888886,9,0.11906100000000001
Italy,Database Software Technician,37.63636363636363,11,0.145519
Italy,Database Specialist,43.333333333333336,3,0.039687
Italy,Database Tester,40.4,10,0.13229000000000002
Italy,Databases Computer Consultant,41.25,4,0.052916
Italy,Databases Software Consultant,39.0,3,0.039687
Italy,Datastage Developer,42.0,1,0.013229
Italy,Director of Data Operations,39.625,8,0.10583200000000001
Italy,Electronic Data Interchange System Developer (EDI System Developer),33.166666666666664,6,0.079374
Italy,Electronic Data Processing Auditor (EDP Auditor),41.25,8,0.10583200000000001
Italy,"Engineer, System Electronic Data Processing (Engineer, System EDP)",41.875,8,0.10583200000000001
Italy,Field Artillery Automated Tactical Data System Specialist,37.0,2,0.026458
Italy,Field Traffic Data Technician,45.0,1,0.013229
Italy,Flight Data Technician,40.0,3,0.039687
Italy,Flight Test Data Acquisition Technician,40.0,1,0.013229
Italy,GPS Field Data Collector (Global Positioning System Field Data Collector),49.0,1,0.013229
Italy,Geographic Information Systems Data Administrator (GIS Data Administrator),37.6,5,0.066145
Italy,Geographic Information Systems Data Manager (GIS Data Manager),39.833333333333336,6,0.079374
Italy,Geographic Information Systems Data Specialist (GIS Data Specialist),37.875,8,0.10583200000000001
Italy,Geographic Information Systems Database Administrator (GIS Database Administrator),38.416666666666664,12,0.158748
Italy,Head of Information Systems and Data Processing,38.6,5,0.066145
Italy,Health Data Analyst,39.333333333333336,3,0.039687
Italy,Internet Database Specialist,42.0,11,0.145519
Italy,Marketing Database Analyst,54.0,1,0.013229
Italy,Micro Computer Data Processor,44.5,2,0.026458
Italy,Naval Tactical Data System--Combat Information Center Officer,40.0,1,0.013229
Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",44.75,4,0.052916
Italy,"Naval Tactical Data System--Combat Information Center Watch Officer, General",40.5,2,0.026458
Italy,No job,34.98206278026906,446,5.900133999999978
Italy,"Operations Officer, Afloat (Naval Tactical Data Systems)",45.333333333333336,3,0.039687
Italy,Oracle Database Administrator (Oracle DBA),34.75,4,0.052916
Italy,SCADA Operator (Supervisory Control and Data Acquisition Operator),43.0,1,0.013229
Italy,SCADA Technician (Supervisory Control and Data Acquisition Technician),47.5,2,0.026458
Italy,SQL Database Administrator,37.55555555555556,9,0.11906100000000001
Italy,Scientific Database Curator,48.666666666666664,3,0.039687
Italy,Survey Data Technician,37.0,1,0.013229
Italy,Voice and Data Technician,41.0,3,0.039687
Italy,Weight in Motion Field Data Collection Technician,46.5,2,0.026458
Latvia,Clinical Data Manager,40.0,1,0.000418
Latvia,Data Analyst,52.0,1,0.000418
Latvia,Data Architect,26.0,1,0.000418
Latvia,Data Base Design Analyst,25.0,1,0.000418
Latvia,Data Communications Analyst,25.0,1,0.000418
Latvia,Data Conversion Operator,48.0,1,0.000418
Latvia,Data Coordinator,39.0,1,0.000418
Latvia,Data Operations Director,25.0,1,0.000418
Latvia,Data Processing Clerk,24.0,1,0.000418
Latvia,Data Processing Manager,34.0,1,0.000418
Latvia,Data Processing Systems Project Planner,52.0,1,0.000418
Latvia,Data Systems Manager,42.0,1,0.000418
Latvia,Data Warehouse Architect,38.0,1,0.000418
Latvia,Data Warehousing Engineer,34.5,2,0.000836
Latvia,Data Warehousing Manager,48.0,1,0.000418
Latvia,Data Warehousing Specialist,43.0,1,0.000418
Latvia,Database Administration Associate,25.0,1,0.000418
Latvia,Database Design Analyst,28.0,1,0.000418
Latvia,Databases Computer Consultant,50.0,1,0.000418
Latvia,Director of Data Operations,41.0,1,0.000418
Latvia,Head of Information Systems and Data Processing,55.0,1,0.000418
Latvia,No job,27.615384615384617,13,0.0054340000000000005
Latvia,Weight in Motion Field Data Collection Technician,51.0,1,0.000418
Lithuania,Automatic Data Processing Planner (ADP Planner),44.0,2,0.001162
Lithuania,Clinical Data Management Associate Director,36.0,1,0.000581
Lithuania,Data Communications Software Consultant,31.0,2,0.001162
Lithuania,Data Entry Specialist,31.0,1,0.000581
Lithuania,Data Operations Director,44.0,1,0.000581
Lithuania,Data Processing Auditor,35.0,1,0.000581
Lithuania,Data Processing Systems Project Planner,33.0,1,0.000581
Lithuania,Data Security Administrator,44.0,1,0.000581
Lithuania,Data Warehouse Architect,40.0,1,0.000581
Lithuania,Data Warehouse Specialist,41.0,1,0.000581
Lithuania,Database Administration Manager,22.0,1,0.000581
Lithuania,Database Design Analyst,38.0,1,0.000581
Lithuania,Database Designer,46.0,1,0.000581
Lithuania,Database Management System Specialist (DBMS Specialist),43.0,1,0.000581
Lithuania,Database Manager,45.0,1,0.000581
Lithuania,Database Security Administrator,50.0,1,0.000581
Lithuania,Database Specialist,37.0,1,0.000581
Lithuania,Databases Software Consultant,35.0,2,0.001162
Lithuania,Director of Data Operations,46.0,1,0.000581
Lithuania,Electronic Data Processing Auditor (EDP Auditor),34.0,2,0.001162
Lithuania,Internet Database Specialist,65.0,1,0.000581
Lithuania,Maintenance Data Analyst,52.0,1,0.000581
Lithuania,No job,31.285714285714285,21,0.012201
Lithuania,Oracle Database Administrator (Oracle DBA),24.0,1,0.000581
Lithuania,SQL Database Administrator,40.0,1,0.000581
Lithuania,Voice and Data Technician,40.0,1,0.000581
Luxembourg,Automatic Data Processing Systems Security Specialist (ADP Systems Security),26.5,2,0.000256
Luxembourg,Data Communications Software Consultant,35.0,1,0.000128
Luxembourg,Data Conversion Operator,44.0,1,0.000128
Luxembourg,Data Processing Auditor,43.0,1,0.000128
Luxembourg,Data Storage Specialist,55.0,1,0.000128
Luxembourg,Database Design Analyst,32.0,1,0.000128
Luxembourg,Database Security Administrator,26.0,1,0.000128
Luxembourg,Geographic Information Systems Database Administrator (GIS Database Administrator),39.0,1,0.000128
Luxembourg,No job,19.0,2,0.000256
Malta,Data Scientist,40.0,1,9.3e-05
Malta,Database Coordinator,36.5,2,0.000186
Malta,Geographic Information Systems Data Administrator (GIS Data Administrator),31.0,1,9.3e-05
Malta,Internet Database Specialist,42.0,1,9.3e-05
Malta,No job,38.666666666666664,3,0.000279
Netherlands,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44.0,2,0.007696
Netherlands,Automatic Data Processing Planner,43.0,3,0.011543999999999999
Netherlands,Automatic Data Processing Systems Security Specialist (ADP Systems Security),47.333333333333336,3,0.011543999999999999
Netherlands,Business Database Analyst,42.0,1,0.003848
Netherlands,Clinical Data Associate,45.0,1,0.003848
Netherlands,Clinical Data Manager,49.0,1,0.003848
Netherlands,Computer or Data Processing Systems Consultant,34.5,2,0.007696
Netherlands,Data Administrator,39.666666666666664,3,0.011543999999999999
Netherlands,Data Analysis Assistant,57.0,1,0.003848
Netherlands,Data Analyst,40.0,1,0.003848
Netherlands,Data Center Operator,40.0,2,0.007696
Netherlands,Data Collection Technician,25.0,1,0.003848
Netherlands,Data Collector,28.0,1,0.003848
Netherlands,Data Communications Analyst,35.0,1,0.003848
Netherlands,Data Communications Software Consultant,40.0,1,0.003848
Netherlands,Data Compiler,44.0,1,0.003848
Netherlands,Data Control Assistant,44.5,2,0.007696
Netherlands,Data Control Clerk Supervisor,37.5,2,0.007696
Netherlands,Data Coordinator,32.0,1,0.003848
Netherlands,Data Entry Associate,48.0,1,0.003848
Netherlands,Data Entry Supervisor,27.0,1,0.003848
Netherlands,Data Examination Clerk,55.0,1,0.003848
Netherlands,Data Management Associate,41.25,4,0.015392
Netherlands,Data Management Information Technology Specialist,48.0,2,0.007696
Netherlands,Data Manager,44.0,1,0.003848
Netherlands,Data Miner,35.5,2,0.007696
Netherlands,Data Modeling Specialist,38.5,2,0.007696
Netherlands,Data Processing Auditor,39.0,1,0.003848
Netherlands,Data Processing Consultant,47.0,2,0.007696
Netherlands,Data Processing Control Clerk,48.0,1,0.003848
Netherlands,Data Processing Equipment Repairer,44.333333333333336,3,0.011543999999999999
Netherlands,Data Processing Manager,45.5,4,0.015392
Netherlands,Data Processing Mechanic,37.0,1,0.003848
Netherlands,Data Processing Services Sales Representative,20.0,1,0.003848
Netherlands,Data Processing Systems Analyst,41.0,6,0.023088
Netherlands,Data Sciences Director,46.0,1,0.003848
Netherlands,Data Scientist,35.0,3,0.011543999999999999
Netherlands,Data Security Administrator,44.5,2,0.007696
Netherlands,Data Security Analyst,37.0,4,0.015392
Netherlands,Data Systems Manager,35.0,1,0.003848
Netherlands,Data Technician,49.0,1,0.003848
Netherlands,Data Warehouse Analyst,44.0,3,0.011543999999999999
Netherlands,Data Warehouse Specialist,46.0,2,0.007696
Netherlands,Data Warehousing Engineer,46.2,5,0.01924
Netherlands,Data Warehousing Manager,40.0,2,0.007696
Netherlands,Database Administration Associate,44.666666666666664,3,0.011543999999999999
Netherlands,Database Administration Manager,60.0,1,0.003848
Netherlands,Database Administration Project Manager,40.0,1,0.003848
Netherlands,Database Analyst,49.0,1,0.003848
Netherlands,Database Architect,53.0,1,0.003848
Netherlands,Database Consultant,41.333333333333336,3,0.011543999999999999
Netherlands,Database Coordinator,39.25,4,0.015392
Netherlands,Database Design Analyst,32.0,1,0.003848
Netherlands,Database Designer,43.333333333333336,3,0.011543999999999999
Netherlands,Database Development and Administration Project Manager,48.0,1,0.003848
Netherlands,Database Management System Specialist (DBMS Specialist),40.0,2,0.007696
Netherlands,Database Manager,41.5,2,0.007696
Netherlands,Database Marketing Analyst,43.4,5,0.01924
Netherlands,Database Modeler,41.0,3,0.011543999999999999
Netherlands,Database Security Administrator,40.0,1,0.003848
Netherlands,Database Security Expert,52.0,2,0.007696
Netherlands,Database Software Technician,32.333333333333336,3,0.011543999999999999
Netherlands,Database Specialist,33.5,2,0.007696
Netherlands,Database Tester,37.5,2,0.007696
Netherlands,Director of Data Operations,27.666666666666668,3,0.011543999999999999
Netherlands,Electronic Data Processing Auditor (EDP Auditor),39.6,5,0.01924
Netherlands,"Engineer, System Electronic Data Processing (Engineer, System EDP)",43.333333333333336,6,0.023088
Netherlands,Field Artillery Automated Tactical Data System Specialist,45.5,2,0.007696
Netherlands,GPS Field Data Collector (Global Positioning System Field Data Collector),45.0,1,0.003848
Netherlands,Geographic Information Systems Data Administrator (GIS Data Administrator),43.0,1,0.003848
Netherlands,Geographic Information Systems Data Manager (GIS Data Manager),26.0,1,0.003848
Netherlands,Geographic Information Systems Data Specialist (GIS Data Specialist),49.0,1,0.003848
Netherlands,Geographic Information Systems Database Administrator (GIS Database Administrator),50.0,2,0.007696
Netherlands,Internet Database Specialist,48.0,3,0.011543999999999999
Netherlands,LiDAR Data Analyst,50.0,1,0.003848
Netherlands,Micro Computer Data Processor,25.0,1,0.003848
Netherlands,No job,36.287425149700596,167,0.6426159999999995
Netherlands,Oracle Database Administrator (Oracle DBA),42.666666666666664,3,0.011543999999999999
Netherlands,Reference Data Expert,32.0,1,0.003848
Netherlands,SCADA Operator (Supervisory Control and Data Acquisition Operator),42.0,1,0.003848
Netherlands,SCADA Technician (Supervisory Control and Data Acquisition Technician),49.0,1,0.003848
Netherlands,SQL Database Administrator,35.0,1,0.003848
Netherlands,Survey Data Technician,41.0,1,0.003848
Netherlands,Weight in Motion Field Data Collection Technician,45.0,1,0.003848
Poland,Analytical Data Miner,36.333333333333336,3,0.029991000000000004
Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),33.42857142857143,14,0.13995800000000003
Poland,Automatic Data Processing Planner,36.5,6,0.059982
Poland,Automatic Data Processing Planner (ADP Planner),41.666666666666664,6,0.059982
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),38.111111111111114,9,0.08997300000000001
Poland,Clinical Data Abstractor,30.5,2,0.019994
Poland,Clinical Data Analyst,42.666666666666664,3,0.029991000000000004
Poland,Clinical Data Associate,32.0,1,0.009997
Poland,Clinical Data Coordinator,50.0,1,0.009997
Poland,Clinical Data Management Associate Director,26.0,1,0.009997
Poland,Clinical Data Management Manager (CDM Manager),44.5,2,0.019994
Poland,Clinical Data Specialist,47.0,1,0.009997
Poland,Computer or Data Processing Systems Consultant,31.5,6,0.059982
Poland,Customer Data Technician,26.0,2,0.019994
Poland,Data Acquisition Technician,34.0,2,0.019994
Poland,Data Administrator,38.857142857142854,7,0.069979
Poland,Data Architect,33.0,10,0.09997000000000002
Poland,Data Base Design Analyst,45.0,3,0.029991000000000004
Poland,Data Capture Clerk,34.0,2,0.019994
Poland,Data Capture Specialist,46.666666666666664,3,0.029991000000000004
Poland,Data Center Operator,35.0,1,0.009997
Poland,Data Coder Operator,27.0,1,0.009997
Poland,Data Collection Technician,50.666666666666664,3,0.029991000000000004
Poland,Data Collector,35.0,1,0.009997
Poland,Data Communications Analyst,42.61538461538461,13,0.12996100000000002
Poland,Data Communications Software Consultant,37.666666666666664,6,0.059982
Poland,Data Communications Technician,43.0,2,0.019994
Poland,Data Compiler,43.0,2,0.019994
Poland,Data Control Assistant,52.0,1,0.009997
Poland,Data Coordinator,41.625,8,0.079976
Poland,Data Entry Associate,44.0,1,0.009997
Poland,Data Entry Operator,51.0,1,0.009997
Poland,Data Entry Representative,45.0,1,0.009997
Poland,Data Entry Specialist,44.0,1,0.009997
Poland,Data Entry Supervisor,45.0,1,0.009997
Poland,Data Entry Technician,31.0,2,0.019994
Poland,Data Examination Clerk,45.0,1,0.009997
Poland,Data Input Clerk,30.0,1,0.009997
Poland,Data Management Associate,38.2,5,0.049985
Poland,Data Management Information Technology Specialist,39.285714285714285,7,0.069979
Poland,Data Management Manager,50.0,1,0.009997
Poland,Data Miner,38.142857142857146,7,0.069979
Poland,Data Modeling Specialist,34.4,5,0.049985
Poland,Data Officer,36.714285714285715,7,0.069979
Poland,Data Operations Director,45.25,4,0.039988
Poland,Data Processing Auditor,35.285714285714285,7,0.069979
Poland,Data Processing Clerk,40.0,1,0.009997
Poland,Data Processing Consultant,43.0,5,0.049985
Poland,Data Processing Control Clerk,28.0,1,0.009997
Poland,Data Processing Equipment Repairer,45.0,1,0.009997
Poland,Data Processing Manager,39.42857142857143,7,0.069979
Poland,Data Processing Supervisor,51.0,1,0.009997
Poland,Data Processing Systems Analyst,37.6,5,0.049985
Poland,Data Processing Systems Project Planner,34.333333333333336,3,0.029991000000000004
Poland,Data Recovery Planner,49.0,1,0.009997
Poland,Data Reduction Technician,23.0,1,0.009997
Poland,Data Reviewer,41.0,1,0.009997
Poland,Data Sciences Director,35.0,2,0.019994
Poland,Data Scientist,54.5,2,0.019994
Poland,Data Security Administrator,32.625,8,0.079976
Poland,Data Security Analyst,38.55555555555556,9,0.08997300000000001
Poland,Data Specialist,34.0,2,0.019994
Poland,Data Storage Specialist,35.61538461538461,13,0.12996100000000002
Poland,Data Systems Manager,36.666666666666664,6,0.059982
Poland,Data Technician,40.0,1,0.009997
Poland,Data Transcriber,34.0,1,0.009997
Poland,Data Typist,20.0,1,0.009997
Poland,Data Warehouse Analyst,41.75,8,0.079976
Poland,Data Warehouse Architect,38.75,4,0.039988
Poland,Data Warehouse Developer,37.0,11,0.10996700000000002
Poland,Data Warehouse Specialist,35.333333333333336,9,0.08997300000000001
Poland,Data Warehousing Engineer,32.0,3,0.029991000000000004
Poland,Data Warehousing Manager,34.2,5,0.049985
Poland,Data Warehousing Specialist,34.8,5,0.049985
Poland,Database Administration Associate,32.0,4,0.039988
Poland,Database Administration Manager,34.0,6,0.059982
Poland,Database Administration Project Manager,49.0,1,0.009997
Poland,Database Administrator (DBA),33.0,2,0.019994
Poland,Database Analyst,37.0,2,0.019994
Poland,Database Architect,29.0,4,0.039988
Poland,Database Consultant,38.333333333333336,6,0.059982
Poland,Database Coordinator,41.166666666666664,6,0.059982
Poland,Database Design Analyst,39.6,10,0.09997000000000002
Poland,Database Designer,45.0,5,0.049985
Poland,Database Developer,36.5,2,0.019994
Poland,Database Development and Administration Project Manager,40.416666666666664,12,0.11996400000000003
Poland,Database Engineer,36.0,5,0.049985
Poland,Database Management System Specialist (DBMS Specialist),37.0,6,0.059982
Poland,Database Manager,39.0,6,0.059982
Poland,Database Marketing Analyst,33.4,5,0.049985
Poland,Database Modeler,38.0,4,0.039988
Poland,Database Programmer,39.5,2,0.019994
Poland,Database Security Administrator,36.90909090909091,11,0.10996700000000002
Poland,Database Security Expert,39.22222222222222,9,0.08997300000000001
Poland,Database Software Technician,40.57142857142857,7,0.069979
Poland,Database Specialist,33.2,5,0.049985
Poland,Database Technician,45.0,1,0.009997
Poland,Database Tester,35.666666666666664,6,0.059982
Poland,Databases Computer Consultant,41.5,4,0.039988
Poland,Databases Software Consultant,44.2,5,0.049985
Poland,Datastage Developer,33.0,2,0.019994
Poland,Director of Data Operations,34.81818181818182,11,0.10996700000000002
Poland,Electronic Data Interchange System Developer (EDI System Developer),43.8,5,0.049985
Poland,Electronic Data Processing Auditor (EDP Auditor),38.0,6,0.059982
Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",41.0,2,0.019994
Poland,Field Artillery Automated Tactical Data System Specialist,21.5,2,0.019994
Poland,Field Traffic Data Technician,38.0,1,0.009997
Poland,Flight Data Technician,45.666666666666664,3,0.029991000000000004
Poland,Flight Test Data Acquisition Technician,33.5,2,0.019994
Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),38.4,5,0.049985
Poland,Geographic Information Systems Data Manager (GIS Data Manager),38.333333333333336,6,0.059982
Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),35.333333333333336,12,0.11996400000000003
Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),38.666666666666664,12,0.11996400000000003
Poland,Head of Information Systems and Data Processing,40.5,2,0.019994
Poland,Internet Database Specialist,39.5,2,0.019994
Poland,LiDAR Data Analyst,43.666666666666664,3,0.029991000000000004
Poland,Log Data Technician,35.0,1,0.009997
Poland,Marketing Database Analyst,27.5,2,0.019994
Poland,Medical Data Analyst,31.0,1,0.009997
Poland,Naval Tactical Data System--Combat Information Center Officer,50.0,1,0.009997
Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",36.0,2,0.019994
Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",33.666666666666664,3,0.029991000000000004
Poland,No job,37.0,324,3.239027999999981
Poland,Oracle Database Administrator (Oracle DBA),35.714285714285715,7,0.069979
Poland,Reference Data Expert,54.0,1,0.009997
Poland,SCADA Operator (Supervisory Control and Data Acquisition Operator),24.0,1,0.009997
Poland,SQL Database Administrator,37.9,10,0.09997000000000002
Poland,Scientific Database Curator,39.0,1,0.009997
Poland,Survey Data Technician,42.0,1,0.009997
Poland,Voice and Data Technician,23.0,1,0.009997
Poland,Weight in Motion Field Data Collection Technician,45.0,1,0.009997
Portugal,Analytical Data Miner,33.0,1,0.002348
Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),35.333333333333336,3,0.007044
Portugal,Automatic Data Processing Planner,33.0,1,0.002348
Portugal,Automatic Data Processing Planner (ADP Planner),54.0,1,0.002348
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),36.0,5,0.011739999999999999
Portugal,Clinical Data Coordinator,29.0,1,0.002348
Portugal,Clinical Data Management Associate Director,30.0,1,0.002348
Portugal,Clinical Data Manager,49.0,1,0.002348
Portugal,Clinical Data Specialist,45.0,1,0.002348
Portugal,Computer or Data Processing Systems Consultant,38.666666666666664,3,0.007044
Portugal,Data Administrator,41.6,5,0.011739999999999999
Portugal,Data Architect,31.5,2,0.004696
Portugal,Data Base Design Analyst,49.5,2,0.004696
Portugal,Data Capture Clerk,43.5,2,0.004696
Portugal,Data Center Operator,35.0,1,0.002348
Portugal,Data Collector,53.0,1,0.002348
Portugal,Data Communications Analyst,28.0,2,0.004696
Portugal,Data Communications Software Consultant,36.6,5,0.011739999999999999
Portugal,Data Communications Technician,41.0,1,0.002348
Portugal,Data Conversion Operator,27.0,1,0.002348
Portugal,Data Coordinator,43.0,6,0.014087999999999998
Portugal,Data Entry Machine Operator,50.0,1,0.002348
Portugal,Data Management Associate,35.666666666666664,3,0.007044
Portugal,Data Management Information Technology Specialist,53.0,1,0.002348
Portugal,Data Management Manager,43.0,1,0.002348
Portugal,Data Manager,45.0,1,0.002348
Portugal,Data Miner,41.0,1,0.002348
Portugal,Data Modeling Specialist,42.0,1,0.002348
Portugal,Data Officer,42.333333333333336,3,0.007044
Portugal,Data Processing Clerk,45.0,1,0.002348
